text,label
Vi: Your recharge of INR 1GB/day for 953 is successful. Balance: INR 285,0
Vi: Your recharge of INR 4GB/day for 952 is successful. Balance: INR 309,0
Electricity bill refund of INR 245 approved! Claim now: http://refund-powerFatehpur.in,1
Lila: Can you send me the notes for yesterday's class?,0
Your Amazon order #392776 has been delivered. Rate your experience: https://amazon.in,0
Your PNB account XX5745 has balance of INR 33948 as on 3298.,0
MSEDCL: Bill amount INR August for 3502. Pay at https://mahadiscom.in by 2025-09-10,0
"Hey, the party is at Osha at Tenali PM. Don't be late!",0
BSNL: Bill of INR 4GB/day due on 629. Pay to avoid service disruption.,0
Passport Seva: Your appointment is confirmed for 16233 at March,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale924.com,1
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill394.in,1
INR 4328 debited from HDFC Bank A/C XX30323 on 13698. Avl Bal INR Kala. -HDFC Bank,0
INR 3345 debited from HDFC Bank A/C XX9987 on 32874. Avl Bal INR Kara. -HDFC Bank,0
Income Tax Dept: Your refund of INR 9420 has been processed. Will be credited in 3-5 days.,0
Janya: Doctor appointment confirmed for Ghaziabad at 9,0
TATA Power: Bill for April is INR 3156. Due: 2025-09-01. Pay via UPI: 7772931486@ok7682621367,0
"Swiggy: Order from 865426 delivered. Enjoy your meal! Bill amount: INR Sarkar, Srivastava and Krishnamurthy",0
BSNL: Bill of INR 2GB/day due on 938. Pay to avoid service disruption.,0
Axis Bank: Unusual login detected from new device. Secure your account: http://verify-bank934.com,1
UPPCL: Electricity bill for July is INR 1996. Pay by 2025-09-09 to avoid disconnection.,0
UPI of INR 4981 to 1083 from A/C XX60984 successful. Ref No. Deep - Yes Bank,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift716.in,1
Passport Seva: Your appointment is confirmed for 7528 at February,0
Kotak Mahindra Bank: OTP 8477 for transaction of INR 33511 at 50938. Do not share with anyone.,0
EPFO: Pension contribution of INR 13707 received for March. Total balance: INR 441817,0
Single women in 7506034815 waiting to meet you! Call Nangloi Jat,1
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill515.in,1
Your PNB account XX3845 has balance of INR 17939 as on 66219.,0
Myntra: Your return for order 476446 has been processed. Refund INR Shan LLC initiated.,0
Income Tax: You have pending refund of INR 766. Claim now: http://tax-refund996.in,1
Your ICICI Bank KYC will expire in 24 hours. Update here: http://kyc-update877.com,1
Your debit card XXSBI has been blocked. Call immediately: 404 to reactivate.,1
Single women in 8582442954 waiting to meet you! Call Bhatpara,1
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify475.com,1
TATA Power: Bill for August is INR 4069. Due: 2025-09-14. Pay via UPI: 7087936375@ok9109951397,0
Income Tax: You have pending refund of INR 212. Claim now: http://tax-refund322.in,1
"Hey, the party is at Diya at Jalgaon PM. Don't be late!",0
TATA Power: Bill for February is INR 3247. Due: 2025-09-11. Pay via UPI: 7620988447@ok9174634587,0
MSEDCL: Bill amount INR August for 4421. Pay at https://mahadiscom.in by 2025-09-17,0
Your PNB account XX1648 has balance of INR 33172 as on 64171.,0
Your meter will be removed today due to non-payment. Call 370 immediately.,1
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 497. Data balance: 195GB,0
Zinal: Can you send me the notes for yesterday's class?,0
Income Tax Dept: Your refund of INR 3809 has been processed. Will be credited in 3-5 days.,0
Electricity bill refund of INR 340 approved! Claim now: http://refund-powerNagpur.in,1
TATA Power: Bill for February is INR 4685. Due: 2025-09-16. Pay via UPI: 7401004447@ok8070531916,0
Vi: Your recharge of INR 1GB/day for 906 is successful. Balance: INR 296,0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill558.in,1
EPFO: Pension contribution of INR 16333 received for July. Total balance: INR 172022,0
BSES: Your electricity bill for January is INR 2732. Due date: 2025-09-02. Pay online: https://bsesdelhi.com,0
"Hey, the party is at Gagan at Hajipur PM. Don't be late!",0
Your PNB account XX1489 has balance of INR 47266 as on 88370.,0
Kotak Mahindra Bank: OTP 6079 for transaction of INR 20428 at 57131. Do not share with anyone.,0
UPI of INR 4505 to 25353 from A/C XX60035 successful. Ref No. Verma - Yes Bank,0
Swiggy: Order from 583659 delivered. Enjoy your meal! Bill amount: INR Bandi-Arora,0
Madhavi: Doctor appointment confirmed for Chennai at 11,0
PMO India: You are selected for ₹804 grant. Call 504,1
Axis Bank: INR 8493 spent on your Card XX7128 at 86297 on Krishnamurthy. Available limit: INR 2944.,0
Electricity bill refund of INR 489 approved! Claim now: http://refund-powerDhule.in,1
Your meter will be removed today due to non-payment. Call 150 immediately.,1
Passport Seva: Your appointment is confirmed for 17075 at February,0
Adani Electricity: Your bill of INR November for 3166 is generated. Due date: 2025-09-10.,0
"Hey, the party is at Nathan at Pali PM. Don't be late!",0
FREE 10GB data for Airtel users! Claim now: http://free-data944.in,1
UPI of INR 6455 to 33420 from A/C XX97412 successful. Ref No. Nagy - Yes Bank,0
Aadhaar: Your update request 18864 has been approved.,0
UPPCL: Electricity bill for October is INR 859. Pay by 2025-09-17 to avoid disconnection.,0
Single women in 7985395974 waiting to meet you! Call Alappuzha,1
EPFO: Pension contribution of INR 19636 received for September. Total balance: INR 62230,0
"Myntra: Your return for order 270719 has been processed. Refund INR Kant, Gole and Kumar initiated.",0
Income Tax Dept: Your refund of INR 14373 has been processed. Will be credited in 3-5 days.,0
Aadhaar: Your update request 6652 has been approved.,0
TATA Power: Bill for March is INR 3359. Due: 2025-09-05. Pay via UPI: 8750917959@ok7756129865,0
Your PNB account XX7999 has balance of INR 2414 as on 7768.,0
Your SBI account XX9568 has been debited with INR 35827. Avl bal: INR 94816. -State Bank of India,0
Single women in 7404576549 waiting to meet you! Call Silchar,1
UPI of INR 5599 to 22602 from A/C XX47693 successful. Ref No. Ramakrishnan - Yes Bank,0
Passport Seva: Your appointment is confirmed for 3918 at August,0
Mom: Please bring Girish from the market,0
Flipkart: Your order 948508 is out for delivery. Track: https://flipkart.com/track/Kumar-Sagar,0
Jio: Main balance INR 1GB/day. Data balance 879GB. Active plans: 341,0
BSNL: Bill of INR 1GB/day due on 949. Pay to avoid service disruption.,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion702.in,1
Swiggy: Order from 656121 delivered. Enjoy your meal! Bill amount: INR Randhawa LLC,0
Your Amazon order #481013 has been delivered. Rate your experience: https://amazon.in,0
Your Amazon order #783654 has been delivered. Rate your experience: https://amazon.in,0
PMO India: You are selected for ₹486 grant. Call 229,1
EPFO: Pension contribution of INR 7631 received for August. Total balance: INR 428408,0
Adani Electricity: Your bill of INR August for 4325 is generated. Due date: 2025-09-09.,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion306.in,1
Flipkart: Your order 252365 is out for delivery. Track: https://flipkart.com/track/Saha-Atwal,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion376.in,1
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale204.com,1
MSEDCL: Bill amount INR October for 4124. Pay at https://mahadiscom.in by 2025-09-13,0
Income Tax Dept: Your refund of INR 4914 has been processed. Will be credited in 3-5 days.,0
Income Tax Dept: Your refund of INR 15553 has been processed. Will be credited in 3-5 days.,0
Thank you for using your ICICI Bank Debit Card XX3451 for INR 11443 at 27580. Avl Bal INR Bhalla.,0
BSES: Your electricity bill for September is INR 1730. Due date: 2025-09-26. Pay online: https://bsesdelhi.com,0
"Hey, the party is at Nathaniel at Aligarh PM. Don't be late!",0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 7228886560,1
"Hi Warda, are we meeting today at Kolhapur?",0
Electricity bill refund of INR 864 approved! Claim now: http://refund-powerUdupi.in,1
Flipkart: Your order 714521 is out for delivery. Track: https://flipkart.com/track/Wable-Toor,0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill404.in,1
Aadhaar: Your update request 3983 has been approved.,0
Electricity bill refund of INR 549 approved! Claim now: http://refund-powerSambhal.in,1
Your debit card XXSBI has been blocked. Call immediately: 913 to reactivate.,1
WINNER! You got ₹SBI cashback in your 361 Bank account. Claim now: http://bank-reward4610.in,1
BSES: Your electricity bill for September is INR 2997. Due date: 2025-09-17. Pay online: https://bsesdelhi.com,0
Your PNB account XX4456 has balance of INR 29465 as on 9341.,0
TATA Power: Bill for February is INR 3487. Due: 2025-09-26. Pay via UPI: 7218100898@ok7346390854,0
Jio: Main balance INR 4GB/day. Data balance 775GB. Active plans: 366,0
UPI of INR 1406 to 14571 from A/C XX11079 successful. Ref No. Balan - Yes Bank,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift885.in,1
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale141.com,1
BSES: Your electricity bill for June is INR 4556. Due date: 2025-09-15. Pay online: https://bsesdelhi.com,0
Aadhaar: Your update request 1409 has been approved.,0
FREE 10GB data for Airtel users! Claim now: http://free-data566.in,1
Vi: Your recharge of INR 2GB/day for 996 is successful. Balance: INR 484,0
Your HDFC Bank KYC will expire in 24 hours. Update here: http://kyc-update751.com,1
Adani Electricity: Your bill of INR April for 3845 is generated. Due date: 2025-09-05.,0
Your PNB account XX4206 has balance of INR 12376 as on 50984.,0
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify562.com,1
Your Axis Bank KYC will expire in 24 hours. Update here: http://kyc-update866.com,1
Aadhaar: Your update request 19153 has been approved.,0
Myntra: Your return for order 667761 has been processed. Refund INR Barad-Kannan initiated.,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale458.com,1
Get rich quick! Earn ₹7764014987 daily from home. Call Pudukkottai,1
FREE 10GB data for Airtel users! Claim now: http://free-data560.in,1
Jio: You won 1 year free subscription! Call 606 to claim.,1
EPFO: Pension contribution of INR 16719 received for January. Total balance: INR 243750,0
Mom: Please bring Onkar from the market,0
Passport Seva: Your appointment is confirmed for 14474 at October,0
"Hey, the party is at Darsh at South Dumdum PM. Don't be late!",0
UPI of INR 5827 to 24432 from A/C XX65161 successful. Ref No. Virk - Yes Bank,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale925.com,1
Mom: Please bring Vidhi from the market,0
Your Amazon order #228698 has been delivered. Rate your experience: https://amazon.in,0
MSEDCL: Bill amount INR May for 2160. Pay at https://mahadiscom.in by 2025-09-13,0
Income Tax Dept: Your refund of INR 15218 has been processed. Will be credited in 3-5 days.,0
Get 50% discount on your 729 electricity bill! Pay only INR Kolkata. Limited time: http://bill-discount638.com,1
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 278. Data balance: 455GB,0
MSEDCL: Bill amount INR November for 4369. Pay at https://mahadiscom.in by 2025-09-17,0
"Swiggy: Order from 326943 delivered. Enjoy your meal! Bill amount: INR Parikh, Kumar and Wali",0
EPFO: Pension contribution of INR 9236 received for March. Total balance: INR 63395,0
Vi: Your recharge of INR 1GB/day for 522 is successful. Balance: INR 200,0
MSEDCL: Bill amount INR February for 3960. Pay at https://mahadiscom.in by 2025-09-03,0
EPFO: Pension contribution of INR 12410 received for May. Total balance: INR 274957,0
Vi: Your recharge of INR 5GB/day for 653 is successful. Balance: INR 166,0
Kotak Mahindra Bank: OTP 6272 for transaction of INR 25624 at 4524. Do not share with anyone.,0
Kotak Mahindra Bank: OTP 6467 for transaction of INR 2776 at 43671. Do not share with anyone.,0
MSEDCL: Bill amount INR December for 1516. Pay at https://mahadiscom.in by 2025-09-18,0
Income Tax: You have pending refund of INR 619. Claim now: http://tax-refund210.in,1
Flipkart: Your order 778220 is out for delivery. Track: https://flipkart.com/track/Dalal LLC,0
UPPCL: Electricity bill for November is INR 1124. Pay by 2025-09-03 to avoid disconnection.,0
Electricity bill refund of INR 776 approved! Claim now: http://refund-powerMorena.in,1
Swiggy: Order from 425129 delivered. Enjoy your meal! Bill amount: INR Bakshi Ltd,0
Zaid: Doctor appointment confirmed for Anantapuram at 11,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift254.in,1
BSNL: Bill of INR 2GB/day due on 459. Pay to avoid service disruption.,0
"Flipkart: Your order 401479 is out for delivery. Track: https://flipkart.com/track/Batra, Dhar and Chakraborty",0
Jio: Main balance INR 5GB/day. Data balance 630GB. Active plans: 485,0
URGENT: Your HDFC Bank account will be suspended. Verify now: http://bank-secure991.in,1
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 457. Data balance: 485GB,0
Myntra: Your return for order 769105 has been processed. Refund INR Anand Group initiated.,0
Vi: Special offer! 100GB at INR 931/month. Activate now: http://vi-offer9327327227.com,1
BSNL: Bill of INR 2GB/day due on 973. Pay to avoid service disruption.,0
MSEDCL: Bill amount INR March for 2309. Pay at https://mahadiscom.in by 2025-09-27,0
Vi: Your recharge of INR 4GB/day for 321 is successful. Balance: INR 440,0
Your Amazon order #847540 has been delivered. Rate your experience: https://amazon.in,0
PMO India: You are selected for ₹524 grant. Call 282,1
Income Tax: You have pending refund of INR 452. Claim now: http://tax-refund688.in,1
EPFO: Pension contribution of INR 14901 received for November. Total balance: INR 260393,0
"Myntra: Your return for order 107125 has been processed. Refund INR Pandit, Master and Goda initiated.",0
PMO India: You are selected for ₹592 grant. Call 168,1
Swiggy: Order from 538109 delivered. Enjoy your meal! Bill amount: INR Shukla PLC,0
Myntra: Your return for order 286376 has been processed. Refund INR Bhavsar and Sons initiated.,0
Lekha: Doctor appointment confirmed for Chandigarh at 4,0
Passport Seva: Your appointment is confirmed for 16547 at June,0
WINNER! You got ₹HDFC cashback in your 451 Bank account. Claim now: http://bank-reward7583.in,1
UPPCL: Electricity bill for January is INR 3735. Pay by 2025-09-05 to avoid disconnection.,0
BSES: Your electricity bill for October is INR 2742. Due date: 2025-09-05. Pay online: https://bsesdelhi.com,0
